Timestamp,Load,Price,Flow_BE_to_NL,Flow_NL_to_BE,Flow_DE_to_NL,Flow_NL_to_DE,Flow_GB_to_NL,Flow_NL_to_GB,Flow_DK_to_NL,Flow_NL_to_DK,Flow_NO_to_NL,Flow_NL_to_NO
2024-12-31 23:00:00+00:00,12075.0,13.62,152.0,0.0,1203.0,2350.0,0.0,0.0,351.0,0.0,0.0,649.0
2024-12-31 23:15:00+00:00,12038.0,,,,1230.0,2368.0,0.0,0.0,,,,
2024-12-31 23:30:00+00:00,12087.0,,,,1280.0,2359.0,0.0,0.0,,,,
2024-12-31 23:45:00+00:00,11997.0,,,,1190.0,2435.0,0.0,0.0,,,,
2025-01-01 00:00:00+00:00,12026.0,6.24,390.0,0.0,1066.0,2187.0,0.0,0.0,677.0,0.0,0.0,649.0
2025-01-01 00:15:00+00:00,12014.0,,,,1079.0,2248.0,1.0,0.0,,,,
2025-01-01 00:30:00+00:00,11964.0,,,,1063.0,2275.0,0.0,0.0,,,,
2025-01-01 00:45:00+00:00,11826.0,,,,1130.0,2267.0,0.0,0.0,,,,
2025-01-01 01:00:00+00:00,11774.0,4.16,177.0,0.0,1372.0,2380.0,0.0,0.0,115.0,0.0,0.0,635.0
2025-01-01 01:15:00+00:00,11640.0,,,,1376.0,2534.0,0.0,0.0,,,,
2025-01-01 01:30:00+00:00,11629.0,,,,1340.0,2479.0,0.0,0.0,,,,
2025-01-01 01:45:00+00:00,11502.0,,,,1295.0,2573.0,0.0,0.0,,,,
2025-01-01 02:00:00+00:00,11446.0,3.28,231.0,0.0,1024.0,2386.0,0.0,0.0,0.0,267.0,0.0,306.0
2025-01-01 02:15:00+00:00,11300.0,,,,949.0,2507.0,1.0,0.0,,,,
2025-01-01 02:30:00+00:00,11281.0,,,,973.0,2426.0,0.0,0.0,,,,
2025-01-01 02:45:00+00:00,11215.0,,,,973.0,2428.0,0.0,0.0,,,,
2025-01-01 03:00:00+00:00,11229.0,0.68,197.0,0.0,890.0,2559.0,0.0,0.0,0.0,110.0,0.0,0.0
2025-01-01 03:15:00+00:00,11115.0,,,,799.0,2691.0,0.0,0.0,,,,
2025-01-01 03:30:00+00:00,11093.0,,,,761.0,2704.0,1.0,0.0,,,,
2025-01-01 03:45:00+00:00,11104.0,,,,779.0,2616.0,1.0,0.0,,,,
2025-01-01 04:00:00+00:00,11207.0,0.0,653.0,0.0,908.0,2386.0,0.0,0.0,0.0,325.0,0.0,0.0
2025-01-01 04:15:00+00:00,11214.0,,,,934.0,2332.0,0.0,0.0,,,,
2025-01-01 04:30:00+00:00,11147.0,,,,883.0,2458.0,1.0,0.0,,,,
2025-01-01 04:45:00+00:00,11175.0,,,,843.0,2407.0,0.0,0.0,,,,
2025-01-01 05:00:00+00:00,11324.0,0.76,490.0,0.0,1031.0,2149.0,0.0,0.0,0.0,377.0,0.0,223.0
2025-01-01 05:15:00+00:00,11400.0,,,,1086.0,2109.0,0.0,0.0,,,,
2025-01-01 05:30:00+00:00,11335.0,,,,1108.0,2178.0,0.0,0.0,,,,
2025-01-01 05:45:00+00:00,11481.0,,,,1187.0,1942.0,0.0,0.0,,,,
2025-01-01 06:00:00+00:00,11577.0,0.79,901.0,0.0,1201.0,2228.0,0.0,0.0,183.0,0.0,0.0,648.0
2025-01-01 06:15:00+00:00,11680.0,,,,1210.0,2155.0,0.0,0.0,,,,
2025-01-01 06:30:00+00:00,11737.0,,,,1233.0,2086.0,0.0,0.0,,,,
2025-01-01 06:45:00+00:00,11787.0,,,,1268.0,2034.0,0.0,0.0,,,,
2025-01-01 07:00:00+00:00,11940.0,1.89,658.0,0.0,1552.0,1407.0,1.0,0.0,68.0,0.0,0.0,629.0
2025-01-01 07:15:00+00:00,12002.0,,,,1532.0,1379.0,0.0,0.0,,,,
2025-01-01 07:30:00+00:00,12083.0,,,,1445.0,1481.0,0.0,0.0,,,,
2025-01-01 07:45:00+00:00,12141.0,,,,1458.0,1435.0,0.0,0.0,,,,
2025-01-01 08:00:00+00:00,12269.0,7.5,1362.0,0.0,1225.0,1664.0,0.0,0.0,2.0,1.0,0.0,305.0
2025-01-01 08:15:00+00:00,12394.0,,,,1251.0,1580.0,0.0,0.0,,,,
2025-01-01 08:30:00+00:00,12546.0,,,,1270.0,1445.0,0.0,0.0,,,,
2025-01-01 08:45:00+00:00,12734.0,,,,1252.0,1346.0,0.0,0.0,,,,
2025-01-01 09:00:00+00:00,12884.0,27.32,1270.0,0.0,1210.0,1159.0,0.0,0.0,0.0,14.0,0.0,0.0
2025-01-01 09:15:00+00:00,13071.0,,,,1226.0,932.0,1.0,0.0,,,,
2025-01-01 09:30:00+00:00,13164.0,,,,1207.0,878.0,1.0,0.0,,,,
2025-01-01 09:45:00+00:00,13207.0,,,,1174.0,941.0,0.0,0.0,,,,
2025-01-01 10:00:00+00:00,13427.0,37.49,1572.0,0.0,1282.0,449.0,0.0,0.0,10.0,0.0,0.0,0.0
2025-01-01 10:15:00+00:00,13563.0,,,,1303.0,345.0,0.0,0.0,,,,
2025-01-01 10:30:00+00:00,13631.0,,,,1262.0,380.0,0.0,0.0,,,,
2025-01-01 10:45:00+00:00,13715.0,,,,1256.0,344.0,0.0,0.0,,,,
2025-01-01 11:00:00+00:00,13836.0,60.1,897.0,0.0,1221.0,113.0,0.0,0.0,406.0,0.0,0.0,0.0
2025-01-01 11:15:00+00:00,13902.0,,,,1211.0,100.0,0.0,0.0,,,,
2025-01-01 11:30:00+00:00,13927.0,,,,1271.0,61.0,0.0,0.0,,,,
2025-01-01 11:45:00+00:00,13967.0,,,,1261.0,102.0,0.0,0.0,,,,
2025-01-01 12:00:00+00:00,14061.0,63.32,877.0,0.0,1177.0,0.0,0.0,1.0,682.0,0.0,0.0,0.0
2025-01-01 12:15:00+00:00,14138.0,,,,1149.0,65.0,0.0,0.0,,,,
2025-01-01 12:30:00+00:00,14165.0,,,,1143.0,133.0,0.0,1.0,,,,
2025-01-01 12:45:00+00:00,14199.0,,,,1158.0,226.0,0.0,0.0,,,,
2025-01-01 13:00:00+00:00,14321.0,47.0,1350.0,0.0,1190.0,265.0,0.0,0.0,699.0,0.0,0.0,0.0
2025-01-01 13:15:00+00:00,14294.0,,,,1161.0,503.0,0.0,0.0,,,,
2025-01-01 13:30:00+00:00,14321.0,,,,1192.0,597.0,0.0,0.0,,,,
2025-01-01 13:45:00+00:00,14401.0,,,,1205.0,607.0,0.0,0.0,,,,
2025-01-01 14:00:00+00:00,14288.0,50.1,543.0,0.0,1245.0,925.0,0.0,0.0,700.0,0.0,93.0,0.0
2025-01-01 14:15:00+00:00,14175.0,,,,1220.0,1161.0,0.0,0.0,,,,
2025-01-01 14:30:00+00:00,14447.0,,,,1305.0,1042.0,0.0,0.0,,,,
2025-01-01 14:45:00+00:00,14408.0,,,,1212.0,1140.0,0.0,0.0,,,,
2025-01-01 15:00:00+00:00,14565.0,27.64,246.0,0.0,1188.0,1151.0,0.0,0.0,700.0,0.0,413.0,0.0
2025-01-01 15:15:00+00:00,14634.0,,,,1334.0,1418.0,0.0,0.0,,,,
2025-01-01 15:30:00+00:00,14885.0,,,,1324.0,1473.0,0.0,0.0,,,,
2025-01-01 15:45:00+00:00,14992.0,,,,1194.0,1629.0,0.0,0.0,,,,
2025-01-01 16:00:00+00:00,15145.0,79.97,35.0,188.0,1277.0,1525.0,1.0,0.0,700.0,0.0,621.0,0.0
2025-01-01 16:15:00+00:00,15127.0,,,,1397.0,1625.0,0.0,0.0,,,,
2025-01-01 16:30:00+00:00,15235.0,,,,1406.0,1471.0,0.0,0.0,,,,
2025-01-01 16:45:00+00:00,15270.0,,,,1364.0,1590.0,1.0,0.0,,,,
2025-01-01 17:00:00+00:00,15130.0,95.0,0.0,409.0,1180.0,1471.0,0.0,0.0,700.0,0.0,621.0,0.0
2025-01-01 17:15:00+00:00,15047.0,,,,1097.0,1454.0,1.0,0.0,,,,
2025-01-01 17:30:00+00:00,14934.0,,,,1043.0,1430.0,0.0,0.0,,,,
2025-01-01 17:45:00+00:00,14825.0,,,,1008.0,1342.0,0.0,0.0,,,,
2025-01-01 18:00:00+00:00,14702.0,95.0,0.0,255.0,929.0,1561.0,1.0,0.0,700.0,0.0,621.0,0.0
2025-01-01 18:15:00+00:00,14573.0,,,,915.0,1561.0,0.0,0.0,,,,
2025-01-01 18:30:00+00:00,14511.0,,,,888.0,1544.0,1.0,0.0,,,,
2025-01-01 18:45:00+00:00,14484.0,,,,861.0,1582.0,0.0,0.0,,,,
2025-01-01 19:00:00+00:00,14499.0,81.49,0.0,556.0,1047.0,1192.0,0.0,0.0,700.0,0.0,610.0,0.0
2025-01-01 19:15:00+00:00,14428.0,,,,1088.0,1159.0,0.0,0.0,,,,
2025-01-01 19:30:00+00:00,14365.0,,,,1127.0,1081.0,0.0,0.0,,,,
2025-01-01 19:45:00+00:00,14213.0,,,,1139.0,1051.0,0.0,0.0,,,,
2025-01-01 20:00:00+00:00,14198.0,68.96,0.0,594.0,1339.0,922.0,1.0,0.0,700.0,0.0,392.0,0.0
2025-01-01 20:15:00+00:00,14004.0,,,,1349.0,860.0,1.0,0.0,,,,
2025-01-01 20:30:00+00:00,13906.0,,,,1348.0,709.0,1.0,0.0,,,,
2025-01-01 20:45:00+00:00,13719.0,,,,1226.0,809.0,0.0,0.0,,,,
2025-01-01 21:00:00+00:00,13605.0,46.37,0.0,1645.0,1277.0,669.0,0.0,0.0,700.0,0.0,616.0,0.0
2025-01-01 21:15:00+00:00,13385.0,,,,1349.0,608.0,0.0,0.0,,,,
2025-01-01 21:30:00+00:00,13236.0,,,,1383.0,336.0,0.0,0.0,,,,
2025-01-01 21:45:00+00:00,13001.0,,,,1308.0,539.0,0.0,0.0,,,,
2025-01-01 22:00:00+00:00,12997.0,38.0,0.0,2255.0,1472.0,310.0,0.0,0.0,700.0,0.0,525.0,0.0
2025-01-01 22:15:00+00:00,12881.0,,,,1474.0,258.0,0.0,0.0,,,,
2025-01-01 22:30:00+00:00,12631.0,,,,1587.0,239.0,0.0,0.0,,,,
2025-01-01 22:45:00+00:00,12421.0,,,,1402.0,53.0,0.0,0.0,,,,
2025-01-01 23:00:00+00:00,12224.0,101.94,0.0,2461.0,1472.0,0.0,0.0,0.0,700.0,0.0,617.0,0.0
2025-01-01 23:15:00+00:00,12076.0,,,,1236.0,0.0,0.0,0.0,,,,
2025-01-01 23:30:00+00:00,11962.0,,,,1337.0,0.0,0.0,0.0,,,,
2025-01-01 23:45:00+00:00,11815.0,,,,1111.0,0.0,0.0,0.0,,,,
2025-01-02 00:00:00+00:00,11655.0,146.95,0.0,2002.0,1155.0,0.0,0.0,0.0,700.0,0.0,552.0,0.0
2025-01-02 00:15:00+00:00,11481.0,,,,1145.0,214.0,0.0,0.0,,,,
2025-01-02 00:30:00+00:00,11342.0,,,,1217.0,93.0,0.0,0.0,,,,
2025-01-02 00:45:00+00:00,11158.0,,,,1104.0,209.0,0.0,0.0,,,,
2025-01-02 01:00:00+00:00,11113.0,148.44,0.0,1844.0,1045.0,236.0,0.0,0.0,699.0,0.0,620.0,0.0
2025-01-02 01:15:00+00:00,11064.0,,,,1034.0,162.0,0.0,0.0,,,,
2025-01-02 01:30:00+00:00,11031.0,,,,1071.0,52.0,0.0,0.0,,,,
2025-01-02 01:45:00+00:00,11031.0,,,,1226.0,0.0,0.0,1.0,,,,
2025-01-02 02:00:00+00:00,10940.0,138.0,0.0,1563.0,1167.0,60.0,0.0,1.0,699.0,0.0,620.0,0.0
2025-01-02 02:15:00+00:00,10924.0,,,,1243.0,0.0,0.0,1.0,,,,
2025-01-02 02:30:00+00:00,10894.0,,,,1141.0,94.0,0.0,1.0,,,,
2025-01-02 02:45:00+00:00,10937.0,,,,1145.0,10.0,0.0,1.0,,,,
2025-01-02 03:00:00+00:00,10947.0,100.1,0.0,1332.0,998.0,197.0,0.0,0.0,700.0,0.0,620.0,0.0
2025-01-02 03:15:00+00:00,11040.0,,,,1068.0,118.0,0.0,1.0,,,,
2025-01-02 03:30:00+00:00,11108.0,,,,1115.0,16.0,0.0,1.0,,,,
2025-01-02 03:45:00+00:00,11112.0,,,,1108.0,17.0,0.0,1.0,,,,
2025-01-02 04:00:00+00:00,11255.0,107.47,0.0,1739.0,1330.0,0.0,0.0,1.0,700.0,0.0,620.0,0.0
2025-01-02 04:15:00+00:00,11316.0,,,,1185.0,0.0,0.0,1.0,,,,
2025-01-02 04:30:00+00:00,11432.0,,,,1185.0,0.0,0.0,1.0,,,,
2025-01-02 04:45:00+00:00,11679.0,,,,1181.0,0.0,0.0,0.0,,,,
2025-01-02 05:00:00+00:00,12050.0,154.68,0.0,2238.0,1582.0,0.0,0.0,0.0,700.0,0.0,619.0,0.0
2025-01-02 05:15:00+00:00,12261.0,,,,1425.0,0.0,0.0,0.0,,,,
2025-01-02 05:30:00+00:00,12520.0,,,,1414.0,0.0,0.0,0.0,,,,
2025-01-02 05:45:00+00:00,12863.0,,,,1431.0,0.0,0.0,0.0,,,,
2025-01-02 06:00:00+00:00,13345.0,174.7,0.0,2048.0,1407.0,0.0,0.0,1.0,700.0,0.0,620.0,0.0
2025-01-02 06:15:00+00:00,13681.0,,,,1546.0,0.0,0.0,0.0,,,,
2025-01-02 06:30:00+00:00,13929.0,,,,1547.0,0.0,0.0,1.0,,,,
2025-01-02 06:45:00+00:00,14258.0,,,,1464.0,0.0,0.0,1.0,,,,
2025-01-02 07:00:00+00:00,14804.0,175.07,0.0,1239.0,1415.0,0.0,0.0,1.0,699.0,0.0,620.0,0.0
2025-01-02 07:15:00+00:00,15157.0,,,,1521.0,0.0,0.0,0.0,,,,
2025-01-02 07:30:00+00:00,15346.0,,,,1430.0,0.0,0.0,1.0,,,,
2025-01-02 07:45:00+00:00,15518.0,,,,1404.0,0.0,0.0,1.0,,,,
2025-01-02 08:00:00+00:00,15675.0,165.37,0.0,2078.0,1677.0,0.0,0.0,1.0,637.0,0.0,619.0,0.0
2025-01-02 08:15:00+00:00,15718.0,,,,1745.0,0.0,0.0,1.0,,,,
2025-01-02 08:30:00+00:00,15672.0,,,,1715.0,0.0,0.0,1.0,,,,
2025-01-02 08:45:00+00:00,15557.0,,,,1823.0,0.0,0.0,1.0,,,,
2025-01-02 09:00:00+00:00,15408.0,136.0,0.0,2524.0,1098.0,0.0,0.0,0.0,695.0,0.0,620.0,0.0
2025-01-02 09:15:00+00:00,15024.0,,,,613.0,0.0,0.0,0.0,,,,
2025-01-02 09:30:00+00:00,15154.0,,,,624.0,0.0,0.0,0.0,,,,
2025-01-02 09:45:00+00:00,15094.0,,,,541.0,0.0,0.0,0.0,,,,
2025-01-02 10:00:00+00:00,14916.0,111.93,0.0,2467.0,127.0,580.0,0.0,0.0,584.0,0.0,620.0,0.0
2025-01-02 10:15:00+00:00,14916.0,,,,126.0,845.0,0.0,0.0,,,,
2025-01-02 10:30:00+00:00,14890.0,,,,67.0,730.0,0.0,0.0,,,,
2025-01-02 10:45:00+00:00,14803.0,,,,3.0,829.0,0.0,0.0,,,,
2025-01-02 11:00:00+00:00,14732.0,101.52,0.0,2142.0,0.0,1786.0,0.0,0.0,692.0,0.0,616.0,0.0
2025-01-02 11:15:00+00:00,14673.0,,,,0.0,2066.0,0.0,0.0,,,,
2025-01-02 11:30:00+00:00,14736.0,,,,0.0,1757.0,0.0,0.0,,,,
2025-01-02 11:45:00+00:00,14749.0,,,,0.0,1928.0,0.0,0.0,,,,
2025-01-02 12:00:00+00:00,14840.0,105.6,0.0,2291.0,0.0,1726.0,0.0,0.0,527.0,0.0,521.0,0.0
2025-01-02 12:15:00+00:00,14915.0,,,,0.0,1792.0,0.0,0.0,,,,
2025-01-02 12:30:00+00:00,14940.0,,,,0.0,1882.0,0.0,0.0,,,,
2025-01-02 12:45:00+00:00,14973.0,,,,0.0,1927.0,0.0,0.0,,,,
2025-01-02 13:00:00+00:00,15081.0,118.95,0.0,2427.0,0.0,1636.0,0.0,0.0,423.0,0.0,604.0,0.0
2025-01-02 13:15:00+00:00,15123.0,,,,0.0,1774.0,0.0,0.0,,,,
2025-01-02 13:30:00+00:00,15215.0,,,,0.0,1828.0,0.0,0.0,,,,
2025-01-02 13:45:00+00:00,15285.0,,,,0.0,1652.0,0.0,0.0,,,,
2025-01-02 14:00:00+00:00,15449.0,130.11,0.0,1653.0,11.0,1358.0,0.0,1.0,104.0,3.0,569.0,0.0
2025-01-02 14:15:00+00:00,15679.0,,,,69.0,1206.0,0.0,0.0,,,,
2025-01-02 14:30:00+00:00,15889.0,,,,200.0,1006.0,0.0,0.0,,,,
2025-01-02 14:45:00+00:00,16133.0,,,,367.0,842.0,0.0,0.0,,,,
2025-01-02 15:00:00+00:00,16287.0,138.81,0.0,1208.0,523.0,778.0,0.0,0.0,0.0,569.0,620.0,0.0
2025-01-02 15:15:00+00:00,16592.0,,,,600.0,674.0,0.0,0.0,,,,
2025-01-02 15:30:00+00:00,16795.0,,,,534.0,669.0,0.0,0.0,,,,
2025-01-02 15:45:00+00:00,17213.0,,,,623.0,413.0,0.0,0.0,,,,
2025-01-02 16:00:00+00:00,17456.0,153.0,0.0,1681.0,779.0,538.0,0.0,0.0,0.0,286.0,620.0,0.0
2025-01-02 16:15:00+00:00,17824.0,,,,916.0,314.0,0.0,0.0,,,,
2025-01-02 16:30:00+00:00,17934.0,,,,929.0,108.0,0.0,0.0,,,,
2025-01-02 16:45:00+00:00,17914.0,,,,862.0,190.0,0.0,0.0,,,,
2025-01-02 17:00:00+00:00,17581.0,152.99,0.0,2854.0,600.0,338.0,0.0,0.0,246.0,0.0,620.0,0.0
2025-01-02 17:15:00+00:00,17401.0,,,,416.0,181.0,0.0,0.0,,,,
2025-01-02 17:30:00+00:00,17230.0,,,,467.0,157.0,0.0,0.0,,,,
2025-01-02 17:45:00+00:00,17075.0,,,,611.0,233.0,0.0,0.0,,,,
2025-01-02 18:00:00+00:00,16880.0,128.0,0.0,3261.0,575.0,267.0,0.0,1.0,688.0,0.0,620.0,0.0
2025-01-02 18:15:00+00:00,16681.0,,,,695.0,317.0,0.0,0.0,,,,
2025-01-02 18:30:00+00:00,16563.0,,,,659.0,375.0,0.0,0.0,,,,
2025-01-02 18:45:00+00:00,16430.0,,,,704.0,392.0,0.0,0.0,,,,
2025-01-02 19:00:00+00:00,16174.0,129.17,0.0,3319.0,821.0,266.0,0.0,0.0,700.0,0.0,620.0,0.0
2025-01-02 19:15:00+00:00,15955.0,,,,782.0,366.0,0.0,0.0,,,,
2025-01-02 19:30:00+00:00,15812.0,,,,726.0,559.0,0.0,0.0,,,,
2025-01-02 19:45:00+00:00,15626.0,,,,775.0,456.0,0.0,0.0,,,,
2025-01-02 20:00:00+00:00,15404.0,120.0,0.0,2817.0,825.0,398.0,0.0,0.0,700.0,0.0,620.0,0.0
2025-01-02 20:15:00+00:00,15191.0,,,,758.0,572.0,0.0,1.0,,,,
2025-01-02 20:30:00+00:00,15014.0,,,,828.0,609.0,0.0,1.0,,,,
2025-01-02 20:45:00+00:00,14892.0,,,,893.0,692.0,0.0,0.0,,,,
2025-01-02 21:00:00+00:00,14621.0,119.9,0.0,3331.0,938.0,390.0,0.0,0.0,700.0,0.0,620.0,0.0
2025-01-02 21:15:00+00:00,14372.0,,,,979.0,501.0,0.0,0.0,,,,
2025-01-02 21:30:00+00:00,14164.0,,,,1126.0,254.0,0.0,1.0,,,,
2025-01-02 21:45:00+00:00,13922.0,,,,1080.0,347.0,0.0,0.0,,,,
2025-01-02 22:00:00+00:00,13634.0,116.07,0.0,3228.0,923.0,223.0,0.0,1.0,700.0,0.0,620.0,0.0
2025-01-02 22:15:00+00:00,13404.0,,,,990.0,8.0,0.0,1.0,,,,
2025-01-02 22:30:00+00:00,13116.0,,,,1050.0,6.0,0.0,0.0,,,,
2025-01-02 22:45:00+00:00,12974.0,,,,1040.0,3.0,0.0,0.0,,,,
2025-01-02 23:00:00+00:00,12812.0,114.32,0.0,2783.0,540.0,0.0,0.0,0.0,700.0,0.0,620.0,0.0
2025-01-02 23:15:00+00:00,12845.0,,,,804.0,0.0,0.0,0.0,,,,
2025-01-02 23:30:00+00:00,12612.0,,,,1034.0,0.0,0.0,0.0,,,,
2025-01-02 23:45:00+00:00,12457.0,,,,1012.0,0.0,0.0,0.0,,,,
2025-01-03 00:00:00+00:00,12427.0,115.0,0.0,3110.0,1043.0,0.0,0.0,0.0,700.0,0.0,620.0,0.0
2025-01-03 00:15:00+00:00,12363.0,,,,771.0,0.0,0.0,0.0,,,,
2025-01-03 00:30:00+00:00,12303.0,,,,929.0,0.0,0.0,0.0,,,,
2025-01-03 00:45:00+00:00,12334.0,,,,1083.0,0.0,0.0,0.0,,,,
2025-01-03 01:00:00+00:00,12236.0,103.0,0.0,3162.0,1075.0,0.0,0.0,1.0,700.0,0.0,620.0,0.0
2025-01-03 01:15:00+00:00,12020.0,,,,862.0,0.0,0.0,0.0,,,,
2025-01-03 01:30:00+00:00,11944.0,,,,905.0,0.0,0.0,1.0,,,,
2025-01-03 01:45:00+00:00,11803.0,,,,782.0,0.0,0.0,1.0,,,,
2025-01-03 02:00:00+00:00,11837.0,98.0,0.0,2781.0,607.0,0.0,0.0,0.0,700.0,0.0,620.0,0.0
2025-01-03 02:15:00+00:00,11836.0,,,,563.0,5.0,0.0,1.0,,,,
2025-01-03 02:30:00+00:00,11819.0,,,,562.0,159.0,0.0,1.0,,,,
2025-01-03 02:45:00+00:00,11907.0,,,,556.0,265.0,1.0,0.0,,,,
2025-01-03 03:00:00+00:00,12106.0,78.15,0.0,2434.0,553.0,432.0,0.0,0.0,699.0,0.0,620.0,0.0
2025-01-03 03:15:00+00:00,12046.0,,,,573.0,601.0,0.0,0.0,,,,
2025-01-03 03:30:00+00:00,12100.0,,,,634.0,540.0,0.0,0.0,,,,
2025-01-03 03:45:00+00:00,12056.0,,,,656.0,600.0,0.0,0.0,,,,
2025-01-03 04:00:00+00:00,12110.0,71.0,0.0,2376.0,494.0,904.0,0.0,0.0,700.0,0.0,620.0,0.0
2025-01-03 04:15:00+00:00,12194.0,,,,470.0,972.0,0.0,0.0,,,,
2025-01-03 04:30:00+00:00,12412.0,,,,499.0,902.0,0.0,0.0,,,,
2025-01-03 04:45:00+00:00,12680.0,,,,491.0,887.0,0.0,0.0,,,,
2025-01-03 05:00:00+00:00,12973.0,68.96,0.0,2448.0,431.0,806.0,0.0,0.0,700.0,0.0,620.0,0.0
2025-01-03 05:15:00+00:00,13415.0,,,,431.0,622.0,0.0,0.0,,,,
2025-01-03 05:30:00+00:00,13552.0,,,,438.0,544.0,0.0,0.0,,,,
2025-01-03 05:45:00+00:00,13766.0,,,,433.0,568.0,0.0,0.0,,,,
2025-01-03 06:00:00+00:00,14309.0,86.0,0.0,2136.0,248.0,276.0,0.0,0.0,700.0,0.0,620.0,0.0
2025-01-03 06:15:00+00:00,14575.0,,,,244.0,246.0,0.0,0.0,,,,
2025-01-03 06:30:00+00:00,14945.0,,,,256.0,181.0,1.0,0.0,,,,
2025-01-03 06:45:00+00:00,15182.0,,,,250.0,242.0,0.0,0.0,,,,
2025-01-03 07:00:00+00:00,15744.0,112.64,0.0,2856.0,632.0,0.0,0.0,0.0,700.0,0.0,620.0,0.0
2025-01-03 07:15:00+00:00,15944.0,,,,587.0,0.0,0.0,0.0,,,,
2025-01-03 07:30:00+00:00,16193.0,,,,686.0,0.0,0.0,0.0,,,,
2025-01-03 07:45:00+00:00,16305.0,,,,623.0,0.0,0.0,0.0,,,,
2025-01-03 08:00:00+00:00,16407.0,134.51,0.0,3074.0,678.0,0.0,0.0,0.0,700.0,0.0,620.0,0.0
2025-01-03 08:15:00+00:00,16409.0,,,,637.0,0.0,0.0,1.0,,,,
2025-01-03 08:30:00+00:00,16358.0,,,,614.0,0.0,0.0,1.0,,,,
2025-01-03 08:45:00+00:00,16345.0,,,,720.0,0.0,0.0,0.0,,,,
2025-01-03 09:00:00+00:00,16255.0,100.0,0.0,3221.0,837.0,0.0,0.0,0.0,700.0,0.0,621.0,0.0
2025-01-03 09:15:00+00:00,16287.0,,,,1068.0,0.0,0.0,0.0,,,,
2025-01-03 09:30:00+00:00,16139.0,,,,951.0,0.0,0.0,0.0,,,,
2025-01-03 09:45:00+00:00,16277.0,,,,1136.0,0.0,0.0,0.0,,,,
2025-01-03 10:00:00+00:00,16062.0,86.6,0.0,3152.0,974.0,0.0,0.0,0.0,700.0,0.0,618.0,0.0
2025-01-03 10:15:00+00:00,16163.0,,,,1254.0,0.0,0.0,0.0,,,,
2025-01-03 10:30:00+00:00,16123.0,,,,1009.0,0.0,0.0,0.0,,,,
2025-01-03 10:45:00+00:00,16236.0,,,,1095.0,0.0,0.0,0.0,,,,
2025-01-03 11:00:00+00:00,16279.0,83.8,0.0,2702.0,854.0,0.0,0.0,0.0,695.0,0.0,566.0,0.0
2025-01-03 11:15:00+00:00,16298.0,,,,729.0,0.0,0.0,0.0,,,,
2025-01-03 11:30:00+00:00,16278.0,,,,738.0,0.0,0.0,0.0,,,,
2025-01-03 11:45:00+00:00,16298.0,,,,697.0,0.0,0.0,0.0,,,,
2025-01-03 12:00:00+00:00,16345.0,97.2,0.0,2470.0,578.0,0.0,0.0,0.0,699.0,0.0,621.0,0.0
2025-01-03 12:15:00+00:00,16386.0,,,,495.0,0.0,1.0,0.0,,,,
2025-01-03 12:30:00+00:00,16362.0,,,,491.0,0.0,1.0,0.0,,,,
2025-01-03 12:45:00+00:00,16388.0,,,,452.0,0.0,0.0,0.0,,,,
2025-01-03 13:00:00+00:00,16383.0,117.05,0.0,2601.0,354.0,0.0,0.0,0.0,700.0,0.0,621.0,0.0
2025-01-03 13:15:00+00:00,16364.0,,,,313.0,23.0,0.0,0.0,,,,
2025-01-03 13:30:00+00:00,16301.0,,,,343.0,93.0,0.0,0.0,,,,
2025-01-03 13:45:00+00:00,16462.0,,,,335.0,102.0,0.0,0.0,,,,
2025-01-03 14:00:00+00:00,16486.0,149.99,0.0,2680.0,361.0,0.0,0.0,1.0,700.0,0.0,620.0,0.0
2025-01-03 14:15:00+00:00,16539.0,,,,467.0,0.0,1.0,0.0,,,,
2025-01-03 14:30:00+00:00,16601.0,,,,552.0,0.0,0.0,0.0,,,,
2025-01-03 14:45:00+00:00,16752.0,,,,435.0,0.0,0.0,0.0,,,,
2025-01-03 15:00:00+00:00,17066.0,125.8,0.0,2662.0,827.0,0.0,0.0,0.0,688.0,0.0,620.0,0.0
2025-01-03 15:15:00+00:00,17144.0,,,,592.0,0.0,0.0,0.0,,,,
2025-01-03 15:30:00+00:00,17484.0,,,,784.0,0.0,0.0,0.0,,,,
2025-01-03 15:45:00+00:00,17678.0,,,,755.0,0.0,0.0,0.0,,,,
2025-01-03 16:00:00+00:00,17895.0,149.93,0.0,3305.0,1083.0,0.0,0.0,0.0,699.0,0.0,620.0,0.0
2025-01-03 16:15:00+00:00,18083.0,,,,1072.0,0.0,0.0,0.0,,,,
2025-01-03 16:30:00+00:00,18146.0,,,,1093.0,0.0,0.0,0.0,,,,
2025-01-03 16:45:00+00:00,18065.0,,,,1110.0,0.0,0.0,0.0,,,,
2025-01-03 17:00:00+00:00,17716.0,133.2,0.0,3533.0,1296.0,0.0,0.0,0.0,700.0,0.0,620.0,0.0
2025-01-03 17:15:00+00:00,17463.0,,,,1170.0,0.0,0.0,0.0,,,,
2025-01-03 17:30:00+00:00,17279.0,,,,1061.0,0.0,0.0,0.0,,,,
2025-01-03 17:45:00+00:00,17169.0,,,,1153.0,0.0,0.0,0.0,,,,
2025-01-03 18:00:00+00:00,16966.0,124.3,0.0,3581.0,1137.0,0.0,0.0,0.0,700.0,0.0,621.0,0.0
2025-01-03 18:15:00+00:00,16738.0,,,,1146.0,0.0,0.0,0.0,,,,
